timestamp, system, entity , value (psu)
1625582661.949, lauv-roald, SmartX, 27.321
1625582662.449, lauv-roald, SmartX, 27.323
1625582662.949, lauv-roald, SmartX, 27.309
1625582663.449, lauv-roald, SmartX, 27.289
1625582663.949, lauv-roald, SmartX, 27.296
1625582664.449, lauv-roald, SmartX, 27.288
1625582664.949, lauv-roald, SmartX, 27.280
1625582665.449, lauv-roald, SmartX, 27.267
1625582665.949, lauv-roald, SmartX, 27.263
1625582666.449, lauv-roald, SmartX, 27.251
1625582666.949, lauv-roald, SmartX, 27.249
1625582667.449, lauv-roald, SmartX, 27.244
1625582667.949, lauv-roald, SmartX, 27.234
1625582668.449, lauv-roald, SmartX, 27.233
1625582668.949, lauv-roald, SmartX, 27.237
1625582669.449, lauv-roald, SmartX, 27.229
1625582669.948, lauv-roald, SmartX, 27.230
1625582670.448, lauv-roald, SmartX, 27.225
1625582670.948, lauv-roald, SmartX, 27.236
1625582671.448, lauv-roald, SmartX, 27.314
1625582671.948, lauv-roald, SmartX, 27.367
1625582672.448, lauv-roald, SmartX, 27.401
1625582672.948, lauv-roald, SmartX, 27.420
1625582673.448, lauv-roald, SmartX, 27.453
1625582673.948, lauv-roald, SmartX, 27.480
1625582674.448, lauv-roald, SmartX, 27.502
1625582674.948, lauv-roald, SmartX, 27.523
1625582675.448, lauv-roald, SmartX, 27.508
1625582675.948, lauv-roald, SmartX, 27.552
1625582676.448, lauv-roald, SmartX, 27.550
1625582676.948, lauv-roald, SmartX, 27.548
1625582677.448, lauv-roald, SmartX, 27.571
1625582677.948, lauv-roald, SmartX, 27.597
1625582678.448, lauv-roald, SmartX, 27.616
1625582678.948, lauv-roald, SmartX, 27.608
1625582679.448, lauv-roald, SmartX, 27.603
1625582679.948, lauv-roald, SmartX, 27.609
1625582680.448, lauv-roald, SmartX, 27.621
1625582680.948, lauv-roald, SmartX, 27.619
1625582681.448, lauv-roald, SmartX, 27.644
1625582681.948, lauv-roald, SmartX, 27.672
1625582682.448, lauv-roald, SmartX, 27.656
1625582682.948, lauv-roald, SmartX, 27.638
1625582683.448, lauv-roald, SmartX, 27.638
1625582683.948, lauv-roald, SmartX, 27.658
1625582684.448, lauv-roald, SmartX, 27.655
1625582684.948, lauv-roald, SmartX, 27.648
1625582685.447, lauv-roald, SmartX, 27.642
1625582685.947, lauv-roald, SmartX, 27.706
1625582686.447, lauv-roald, SmartX, 27.817
1625582686.947, lauv-roald, SmartX, 27.859
1625582687.447, lauv-roald, SmartX, 27.895
1625582687.947, lauv-roald, SmartX, 27.933
1625582688.447, lauv-roald, SmartX, 27.970
1625582688.947, lauv-roald, SmartX, 27.977
1625582689.447, lauv-roald, SmartX, 27.951
1625582689.947, lauv-roald, SmartX, 27.955
1625582690.447, lauv-roald, SmartX, 28.008
1625582690.947, lauv-roald, SmartX, 27.977
1625582691.447, lauv-roald, SmartX, 28.007
1625582691.947, lauv-roald, SmartX, 27.982
1625582692.447, lauv-roald, SmartX, 27.956
1625582692.947, lauv-roald, SmartX, 27.947
1625582693.447, lauv-roald, SmartX, 27.926
1625582693.947, lauv-roald, SmartX, 27.909
1625582694.447, lauv-roald, SmartX, 27.883
1625582694.947, lauv-roald, SmartX, 27.871
1625582695.447, lauv-roald, SmartX, 27.861
1625582695.947, lauv-roald, SmartX, 27.851
1625582696.447, lauv-roald, SmartX, 27.836
1625582696.947, lauv-roald, SmartX, 27.832
1625582697.447, lauv-roald, SmartX, 27.832
1625582697.947, lauv-roald, SmartX, 27.826
1625582698.447, lauv-roald, SmartX, 27.827
1625582698.946, lauv-roald, SmartX, 27.816
1625582699.447, lauv-roald, SmartX, 27.798
1625582699.947, lauv-roald, SmartX, 27.779
1625582700.447, lauv-roald, SmartX, 27.794
1625582700.947, lauv-roald, SmartX, 27.863
1625582701.447, lauv-roald, SmartX, 27.869
1625582701.946, lauv-roald, SmartX, 27.873
1625582702.446, lauv-roald, SmartX, 27.894
1625582702.946, lauv-roald, SmartX, 27.887
1625582703.446, lauv-roald, SmartX, 27.905
1625582703.946, lauv-roald, SmartX, 27.870
1625582704.446, lauv-roald, SmartX, 27.871
1625582704.946, lauv-roald, SmartX, 27.832
1625582705.446, lauv-roald, SmartX, 27.810
1625582705.946, lauv-roald, SmartX, 27.803
1625582706.446, lauv-roald, SmartX, 27.785
1625582706.946, lauv-roald, SmartX, 27.788
1625582707.446, lauv-roald, SmartX, 27.756
1625582707.946, lauv-roald, SmartX, 27.734
1625582708.446, lauv-roald, SmartX, 27.729
1625582708.946, lauv-roald, SmartX, 27.722
1625582709.446, lauv-roald, SmartX, 27.725
1625582709.946, lauv-roald, SmartX, 27.720
1625582710.446, lauv-roald, SmartX, 27.715
1625582710.946, lauv-roald, SmartX, 27.683
1625582711.446, lauv-roald, SmartX, 27.661
1625582711.946, lauv-roald, SmartX, 27.641
1625582712.446, lauv-roald, SmartX, 27.617
1625582712.946, lauv-roald, SmartX, 27.600
1625582713.446, lauv-roald, SmartX, 27.597
1625582713.946, lauv-roald, SmartX, 27.589
1625582714.445, lauv-roald, SmartX, 27.578
1625582714.946, lauv-roald, SmartX, 27.572
1625582715.445, lauv-roald, SmartX, 27.552
1625582715.945, lauv-roald, SmartX, 27.546
1625582716.445, lauv-roald, SmartX, 27.540
1625582716.945, lauv-roald, SmartX, 27.534
1625582717.445, lauv-roald, SmartX, 27.523
1625582717.945, lauv-roald, SmartX, 27.523
1625582718.445, lauv-roald, SmartX, 27.525
1625582718.945, lauv-roald, SmartX, 27.554
1625582719.445, lauv-roald, SmartX, 27.602
1625582719.945, lauv-roald, SmartX, 27.658
1625582720.445, lauv-roald, SmartX, 27.686
1625582720.945, lauv-roald, SmartX, 27.705
1625582721.445, lauv-roald, SmartX, 27.724
1625582721.945, lauv-roald, SmartX, 27.735
1625582722.445, lauv-roald, SmartX, 27.747
1625582722.945, lauv-roald, SmartX, 27.755
1625582723.445, lauv-roald, SmartX, 27.689
1625582723.945, lauv-roald, SmartX, 27.671
1625582724.445, lauv-roald, SmartX, 27.645
1625582724.945, lauv-roald, SmartX, 27.638
1625582725.445, lauv-roald, SmartX, 27.628
1625582725.945, lauv-roald, SmartX, 27.629
1625582726.445, lauv-roald, SmartX, 27.629
1625582726.945, lauv-roald, SmartX, 27.605
1625582727.445, lauv-roald, SmartX, 27.598
1625582727.945, lauv-roald, SmartX, 27.597
1625582728.445, lauv-roald, SmartX, 27.607
1625582728.944, lauv-roald, SmartX, 27.622
1625582729.445, lauv-roald, SmartX, 27.626
1625582729.945, lauv-roald, SmartX, 27.629
1625582730.444, lauv-roald, SmartX, 27.637
1625582730.944, lauv-roald, SmartX, 27.633
1625582731.444, lauv-roald, SmartX, 27.630
1625582731.944, lauv-roald, SmartX, 27.615
1625582732.444, lauv-roald, SmartX, 27.620
1625582732.944, lauv-roald, SmartX, 27.629
1625582733.444, lauv-roald, SmartX, 27.631
1625582733.944, lauv-roald, SmartX, 27.635
1625582734.444, lauv-roald, SmartX, 27.643
1625582734.944, lauv-roald, SmartX, 27.641
1625582735.444, lauv-roald, SmartX, 27.653
1625582735.944, lauv-roald, SmartX, 27.662
1625582736.444, lauv-roald, SmartX, 27.669
1625582736.944, lauv-roald, SmartX, 27.675
1625582737.444, lauv-roald, SmartX, 27.679
1625582737.944, lauv-roald, SmartX, 27.679
1625582738.444, lauv-roald, SmartX, 27.678
1625582738.944, lauv-roald, SmartX, 27.685
1625582739.444, lauv-roald, SmartX, 27.654
1625582739.944, lauv-roald, SmartX, 27.645
1625582740.444, lauv-roald, SmartX, 27.635
1625582740.944, lauv-roald, SmartX, 27.631
1625582741.444, lauv-roald, SmartX, 27.627
1625582741.943, lauv-roald, SmartX, 27.633
1625582742.444, lauv-roald, SmartX, 27.632
1625582742.944, lauv-roald, SmartX, 27.629
1625582743.444, lauv-roald, SmartX, 27.633
1625582743.944, lauv-roald, SmartX, 27.614
1625582744.444, lauv-roald, SmartX, 27.605
1625582744.943, lauv-roald, SmartX, 27.595
1625582745.443, lauv-roald, SmartX, 27.588
1625582745.943, lauv-roald, SmartX, 27.590
1625582746.443, lauv-roald, SmartX, 27.582
1625582746.943, lauv-roald, SmartX, 27.577
1625582747.443, lauv-roald, SmartX, 27.573
1625582747.943, lauv-roald, SmartX, 27.560
1625582748.443, lauv-roald, SmartX, 27.552
1625582748.943, lauv-roald, SmartX, 27.533
1625582749.443, lauv-roald, SmartX, 27.542
1625582749.943, lauv-roald, SmartX, 27.541
1625582750.443, lauv-roald, SmartX, 27.536
1625582750.943, lauv-roald, SmartX, 27.530
1625582751.443, lauv-roald, SmartX, 27.524
1625582751.943, lauv-roald, SmartX, 27.504
1625582752.443, lauv-roald, SmartX, 27.482
1625582752.943, lauv-roald, SmartX, 27.451
1625582753.443, lauv-roald, SmartX, 27.433
1625582753.943, lauv-roald, SmartX, 27.417
1625582754.443, lauv-roald, SmartX, 27.404
1625582754.943, lauv-roald, SmartX, 27.390
1625582755.443, lauv-roald, SmartX, 27.385
1625582755.943, lauv-roald, SmartX, 27.377
1625582756.443, lauv-roald, SmartX, 27.373
1625582756.943, lauv-roald, SmartX, 27.368
1625582757.442, lauv-roald, SmartX, 27.358
1625582757.943, lauv-roald, SmartX, 27.348
1625582758.443, lauv-roald, SmartX, 27.339
1625582758.942, lauv-roald, SmartX, 27.331
1625582759.442, lauv-roald, SmartX, 27.335
1625582759.942, lauv-roald, SmartX, 27.341
1625582760.442, lauv-roald, SmartX, 27.348
1625582760.942, lauv-roald, SmartX, 27.343
1625582761.442, lauv-roald, SmartX, 27.341
1625582761.942, lauv-roald, SmartX, 27.340
1625582762.442, lauv-roald, SmartX, 27.340
1625582762.942, lauv-roald, SmartX, 27.333
1625582763.442, lauv-roald, SmartX, 27.326
1625582763.942, lauv-roald, SmartX, 27.285
1625582764.442, lauv-roald, SmartX, 27.246
1625582764.942, lauv-roald, SmartX, 27.200
1625582765.442, lauv-roald, SmartX, 27.174
1625582765.942, lauv-roald, SmartX, 27.165
1625582766.442, lauv-roald, SmartX, 27.197
1625582766.942, lauv-roald, SmartX, 27.238
1625582767.442, lauv-roald, SmartX, 27.246
1625582767.942, lauv-roald, SmartX, 27.265
1625582768.442, lauv-roald, SmartX, 27.266
1625582768.942, lauv-roald, SmartX, 27.266
1625582769.442, lauv-roald, SmartX, 27.267
1625582769.942, lauv-roald, SmartX, 27.263
1625582770.442, lauv-roald, SmartX, 27.258
1625582770.942, lauv-roald, SmartX, 27.265
1625582771.442, lauv-roald, SmartX, 27.259
1625582771.942, lauv-roald, SmartX, 27.244
1625582772.442, lauv-roald, SmartX, 27.239
1625582772.941, lauv-roald, SmartX, 27.226
1625582773.441, lauv-roald, SmartX, 27.226
1625582773.942, lauv-roald, SmartX, 27.242
1625582774.441, lauv-roald, SmartX, 27.269
1625582774.941, lauv-roald, SmartX, 27.279
1625582775.441, lauv-roald, SmartX, 27.272
1625582775.941, lauv-roald, SmartX, 27.268
1625582776.442, lauv-roald, SmartX, 27.255
1625582776.941, lauv-roald, SmartX, 27.231
1625582777.441, lauv-roald, SmartX, 27.220
1625582777.941, lauv-roald, SmartX, 27.199
1625582778.441, lauv-roald, SmartX, 27.194
1625582778.941, lauv-roald, SmartX, 27.050
1625582779.441, lauv-roald, SmartX, 26.703
1625582779.941, lauv-roald, SmartX, 26.356
1625582780.441, lauv-roald, SmartX, 26.184
1625582780.941, lauv-roald, SmartX, 26.288
1625582781.441, lauv-roald, SmartX, 26.576
1625582781.941, lauv-roald, SmartX, 26.746
1625582782.441, lauv-roald, SmartX, 26.787
1625582782.941, lauv-roald, SmartX, 26.721
1625582783.441, lauv-roald, SmartX, 26.452
1625582783.941, lauv-roald, SmartX, 25.872
1625582784.441, lauv-roald, SmartX, 25.336
1625582784.941, lauv-roald, SmartX, 24.756
1625582785.441, lauv-roald, SmartX, 24.371
1625582785.941, lauv-roald, SmartX, 24.598
1625582786.441, lauv-roald, SmartX, 24.820
1625582786.941, lauv-roald, SmartX, 24.813
1625582787.441, lauv-roald, SmartX, 25.087
1625582787.941, lauv-roald, SmartX, 25.219
1625582788.440, lauv-roald, SmartX, 25.147
1625582788.941, lauv-roald, SmartX, 25.011
1625582789.441, lauv-roald, SmartX, 24.893
1625582789.941, lauv-roald, SmartX, 25.022
1625582790.441, lauv-roald, SmartX, 25.403
1625582790.940, lauv-roald, SmartX, 25.524
1625582791.440, lauv-roald, SmartX, 25.816
1625582791.940, lauv-roald, SmartX, 26.002
1625582792.440, lauv-roald, SmartX, 26.185
1625582792.940, lauv-roald, SmartX, 26.513
1625582793.440, lauv-roald, SmartX, 26.712
1625582793.940, lauv-roald, SmartX, 26.862
1625582794.440, lauv-roald, SmartX, 26.968
1625582794.940, lauv-roald, SmartX, 27.052
1625582795.440, lauv-roald, SmartX, 27.184
1625582795.940, lauv-roald, SmartX, 27.293
1625582796.440, lauv-roald, SmartX, 27.327
1625582796.940, lauv-roald, SmartX, 27.363
1625582797.440, lauv-roald, SmartX, 27.398
1625582797.940, lauv-roald, SmartX, 27.406
1625582798.440, lauv-roald, SmartX, 27.439
1625582798.940, lauv-roald, SmartX, 27.461
1625582799.439, lauv-roald, SmartX, 27.472
1625582799.940, lauv-roald, SmartX, 27.485
1625582800.439, lauv-roald, SmartX, 27.486
1625582800.940, lauv-roald, SmartX, 27.504
1625582801.440, lauv-roald, SmartX, 27.513
1625582801.940, lauv-roald, SmartX, 27.523
1625582802.440, lauv-roald, SmartX, 27.527
1625582802.939, lauv-roald, SmartX, 27.525
1625582803.439, lauv-roald, SmartX, 27.525
1625582803.939, lauv-roald, SmartX, 27.527
1625582804.439, lauv-roald, SmartX, 27.529
1625582804.939, lauv-roald, SmartX, 27.517
1625582805.439, lauv-roald, SmartX, 27.494
1625582805.939, lauv-roald, SmartX, 27.522
1625582806.439, lauv-roald, SmartX, 27.526
1625582806.939, lauv-roald, SmartX, 27.527
1625582807.439, lauv-roald, SmartX, 27.520
1625582807.939, lauv-roald, SmartX, 27.498
1625582808.439, lauv-roald, SmartX, 27.352
1625582808.939, lauv-roald, SmartX, 27.198
1625582809.439, lauv-roald, SmartX, 27.143
1625582809.939, lauv-roald, SmartX, 27.133
1625582810.439, lauv-roald, SmartX, 27.145
1625582810.939, lauv-roald, SmartX, 27.122
1625582811.439, lauv-roald, SmartX, 26.991
1625582811.939, lauv-roald, SmartX, 26.965
1625582812.439, lauv-roald, SmartX, 26.965
1625582812.939, lauv-roald, SmartX, 27.022
1625582813.439, lauv-roald, SmartX, 27.043
1625582813.939, lauv-roald, SmartX, 27.073
1625582814.439, lauv-roald, SmartX, 27.077
1625582814.939, lauv-roald, SmartX, 27.080
1625582815.439, lauv-roald, SmartX, 27.065
1625582815.939, lauv-roald, SmartX, 27.052
1625582816.439, lauv-roald, SmartX, 27.017
1625582816.939, lauv-roald, SmartX, 26.980
1625582817.439, lauv-roald, SmartX, 26.933
1625582817.938, lauv-roald, SmartX, 26.964
1625582818.439, lauv-roald, SmartX, 27.029
1625582818.939, lauv-roald, SmartX, 27.086
1625582819.438, lauv-roald, SmartX, 27.105
1625582819.938, lauv-roald, SmartX, 27.133
1625582820.438, lauv-roald, SmartX, 27.144
1625582820.938, lauv-roald, SmartX, 27.181
1625582821.438, lauv-roald, SmartX, 27.224
1625582821.938, lauv-roald, SmartX, 27.255
1625582822.438, lauv-roald, SmartX, 27.277
1625582822.938, lauv-roald, SmartX, 27.285
1625582823.438, lauv-roald, SmartX, 27.254
1625582823.938, lauv-roald, SmartX, 27.208
1625582824.438, lauv-roald, SmartX, 27.143
1625582824.938, lauv-roald, SmartX, 27.094
1625582825.438, lauv-roald, SmartX, 27.047
1625582825.938, lauv-roald, SmartX, 26.941
1625582826.438, lauv-roald, SmartX, 26.972
1625582826.938, lauv-roald, SmartX, 27.030
1625582827.438, lauv-roald, SmartX, 27.101
1625582827.938, lauv-roald, SmartX, 27.140
1625582828.438, lauv-roald, SmartX, 27.156
1625582828.938, lauv-roald, SmartX, 27.173
1625582829.438, lauv-roald, SmartX, 27.175
1625582829.938, lauv-roald, SmartX, 27.169
1625582830.438, lauv-roald, SmartX, 27.209
1625582830.938, lauv-roald, SmartX, 27.267
1625582831.438, lauv-roald, SmartX, 27.318
1625582831.938, lauv-roald, SmartX, 27.378
1625582832.438, lauv-roald, SmartX, 27.435
1625582832.937, lauv-roald, SmartX, 27.488
1625582833.437, lauv-roald, SmartX, 27.524
1625582833.937, lauv-roald, SmartX, 27.546
1625582834.437, lauv-roald, SmartX, 27.563
1625582834.937, lauv-roald, SmartX, 27.577
1625582835.437, lauv-roald, SmartX, 27.589
1625582835.937, lauv-roald, SmartX, 27.668
1625582836.437, lauv-roald, SmartX, 27.773
1625582836.937, lauv-roald, SmartX, 27.881
1625582837.438, lauv-roald, SmartX, 28.045
1625582837.937, lauv-roald, SmartX, 28.112
1625582838.437, lauv-roald, SmartX, 28.181
1625582838.937, lauv-roald, SmartX, 28.191
1625582839.437, lauv-roald, SmartX, 28.157
1625582839.937, lauv-roald, SmartX, 28.154
1625582840.437, lauv-roald, SmartX, 28.083
1625582840.937, lauv-roald, SmartX, 28.053
1625582841.438, lauv-roald, SmartX, 27.993
1625582841.937, lauv-roald, SmartX, 27.936
1625582842.437, lauv-roald, SmartX, 27.852
1625582842.937, lauv-roald, SmartX, 27.752
1625582843.437, lauv-roald, SmartX, 27.787
1625582843.937, lauv-roald, SmartX, 27.779
1625582844.437, lauv-roald, SmartX, 27.777
1625582844.937, lauv-roald, SmartX, 27.767
1625582845.437, lauv-roald, SmartX, 27.743
1625582845.937, lauv-roald, SmartX, 27.710
1625582846.437, lauv-roald, SmartX, 27.664
1625582846.937, lauv-roald, SmartX, 27.630
1625582847.437, lauv-roald, SmartX, 27.623
1625582847.937, lauv-roald, SmartX, 27.616
1625582848.437, lauv-roald, SmartX, 27.631
1625582848.936, lauv-roald, SmartX, 27.695
1625582849.436, lauv-roald, SmartX, 27.703
1625582849.936, lauv-roald, SmartX, 27.699
1625582850.436, lauv-roald, SmartX, 27.715
1625582850.936, lauv-roald, SmartX, 27.753
1625582851.436, lauv-roald, SmartX, 27.768
1625582851.936, lauv-roald, SmartX, 27.788
1625582852.436, lauv-roald, SmartX, 27.846
1625582852.936, lauv-roald, SmartX, 27.890
1625582853.436, lauv-roald, SmartX, 27.846
1625582853.936, lauv-roald, SmartX, 27.820
1625582854.436, lauv-roald, SmartX, 27.825
1625582854.936, lauv-roald, SmartX, 27.842
1625582855.436, lauv-roald, SmartX, 27.872
1625582855.936, lauv-roald, SmartX, 27.893
1625582856.436, lauv-roald, SmartX, 27.961
1625582856.936, lauv-roald, SmartX, 28.000
1625582857.436, lauv-roald, SmartX, 28.032
1625582857.936, lauv-roald, SmartX, 28.045
1625582858.436, lauv-roald, SmartX, 28.086
1625582858.936, lauv-roald, SmartX, 28.103
1625582859.436, lauv-roald, SmartX, 28.116
1625582859.936, lauv-roald, SmartX, 28.171
1625582860.436, lauv-roald, SmartX, 28.156
1625582860.936, lauv-roald, SmartX, 28.204
1625582861.436, lauv-roald, SmartX, 28.234
1625582861.936, lauv-roald, SmartX, 28.283
1625582862.436, lauv-roald, SmartX, 28.353
1625582862.936, lauv-roald, SmartX, 28.380
1625582863.436, lauv-roald, SmartX, 28.400
1625582863.936, lauv-roald, SmartX, 28.376
1625582864.435, lauv-roald, SmartX, 28.343
1625582864.935, lauv-roald, SmartX, 28.352
1625582865.435, lauv-roald, SmartX, 28.323
1625582865.935, lauv-roald, SmartX, 28.261
1625582866.435, lauv-roald, SmartX, 28.290
1625582866.935, lauv-roald, SmartX, 28.362
1625582867.435, lauv-roald, SmartX, 28.462
1625582867.935, lauv-roald, SmartX, 28.526
1625582868.435, lauv-roald, SmartX, 28.537
1625582868.935, lauv-roald, SmartX, 28.512
1625582869.435, lauv-roald, SmartX, 28.446
1625582869.935, lauv-roald, SmartX, 28.384
1625582870.435, lauv-roald, SmartX, 28.320
1625582870.936, lauv-roald, SmartX, 28.262
1625582871.435, lauv-roald, SmartX, 28.013
1625582871.935, lauv-roald, SmartX, 27.940
1625582872.435, lauv-roald, SmartX, 27.852
1625582872.935, lauv-roald, SmartX, 27.744
1625582873.435, lauv-roald, SmartX, 27.623
1625582873.935, lauv-roald, SmartX, 27.706
1625582874.435, lauv-roald, SmartX, 27.841
1625582874.935, lauv-roald, SmartX, 28.000
1625582875.435, lauv-roald, SmartX, 28.097
1625582875.935, lauv-roald, SmartX, 28.094
1625582876.435, lauv-roald, SmartX, 27.972
1625582876.935, lauv-roald, SmartX, 27.985
1625582877.435, lauv-roald, SmartX, 27.981
1625582877.935, lauv-roald, SmartX, 27.967
1625582878.435, lauv-roald, SmartX, 27.867
1625582878.935, lauv-roald, SmartX, 27.628
1625582879.435, lauv-roald, SmartX, 26.852
1625582879.935, lauv-roald, SmartX, 26.332
1625582880.435, lauv-roald, SmartX, 26.461
1625582880.935, lauv-roald, SmartX, 26.851
1625582881.434, lauv-roald, SmartX, 27.302
1625582881.934, lauv-roald, SmartX, 27.412
